1.180000 0.957495 0.992585 -1.280000 0.000000 0.360100 -0.480000 0.000000 0.140100 
1.200000 0.959404 0.993152 -1.280000 0.000000 0.380100 -0.480000 0.000000 0.140100 
1.220000 0.961319 0.993659 -1.280000 0.000000 0.380100 -0.480000 0.000000 0.140100 
1.240000 0.963019 0.994111 -1.280000 0.000000 0.380100 -0.480000 0.000000 0.140100 
1.260000 0.964512 0.994513 -1.280000 0.000000 0.380100 -0.480000 0.000000 0.140100 
1.280000 0.965806 0.994870 -1.280000 0.000000 0.380100 -0.480000 0.000000 0.140100 
1.300000 0.967131 0.995186 -1.200000 0.000000 0.340100 -0.480000 0.000000 0.140100 
1.320000 0.968736 0.995465 -1.200000 0.000000 0.340100 -0.480000 0.000000 0.140100 
1.340000 0.970156 0.995711 -1.200000 0.000000 0.340100 -0.480000 0.000000 0.140100 
1.360000 0.971400 0.995927 -1.200000 0.000000 0.340100 -0.480000 0.000000 0.140100 
1.380000 0.972533 0.996116 -1.200000 0.000000 0.360100 -0.480000 0.000000 0.140100 
1.400000 0.973649 0.996281 -1.200000 0.000000 0.360100 -0.480000 0.000000 0.140100 
1.420000 0.974604 0.996425 -1.200000 0.000000 0.360100 -0.480000 0.000000 0.140100 
1.440000 0.975405 0.996740 -1.200000 0.000000 0.360100 -0.400000 0.000000 0.100100 
1.460000 0.976506 0.997029 -1.120000 0.000000 0.320100 -0.400000 0.000000 0.100100 
1.480000 0.977680 0.997287 -1.120000 0.000000 0.320100 -0.400000 0.000000 0.100100 
1.500000 0.978708 0.997518 -1.120000 0.000000 0.320100 -0.400000 0.000000 0.100100 
1.520000 0.979597 0.997722 -1.120000 0.000000 0.320100 -0.400000 0.000000 0.100100 
1.540000 0.980352 0.997904 -1.120000 0.000000 0.320100 -0.400000 0.000000 0.100100 
1.560000 0.980977 0.998065 -1.120000 0.000000 0.320100 -0.400000 0.000000 0.100100 
1.580000 0.981517 0.998206 -1.120000 0.000000 0.340100 -0.400000 0.000000 0.100100 
1.600000 0.982069 0.998331 -1.120000 0.000000 0.340100 -0.400000 0.000000 0.100100 
1.620000 0.982912 0.998439 -1.040000 0.000000 0.280100 -0.400000 0.000000 0.100100 
1.640000 0.983714 0.998533 -1.040000 0.000000 0.280100 -0.400000 0.000000 0.100100 
1.660000 0.984409 0.998615 -1.040000 0.000000 0.300100 -0.400000 0.000000 0.100100 
