0.820000 0.894265 0.962959 0.987366 -2.160000 0.000000 0.520100 -1.120000 0.000000 0.280100 -0.480000 0.000000 0.120100 
0.840000 0.898798 0.965166 0.988484 -2.160000 0.000000 0.520100 -1.120000 0.000000 0.280100 -0.480000 0.000000 0.120100 
0.860000 0.903017 0.967213 0.989476 -2.160000 0.000000 0.540100 -1.040000 0.000000 0.240100 -0.480000 0.000000 0.120100 
0.880000 0.907399 0.969565 0.990356 -2.080000 0.000000 0.500100 -1.040000 0.000000 0.260100 -0.480000 0.000000 0.120100 
0.900000 0.911501 0.971737 0.991137 -2.080000 0.000000 0.500100 -1.040000 0.000000 0.260100 -0.480000 0.000000 0.120100 
0.920000 0.915178 0.973685 0.991830 -2.080000 0.000000 0.500100 -1.040000 0.000000 0.260100 -0.480000 0.000000 0.120100 
0.940000 0.918712 0.975428 0.992445 -2.080000 0.000000 0.520100 -1.040000 0.000000 0.260100 -0.480000 0.000000 0.120100 
0.960000 0.922199 0.976984 0.992992 -2.080000 0.000000 0.520100 -1.040000 0.000000 0.260100 -0.480000 0.000000 0.120100 
0.980000 0.925585 0.978370 0.993479 -2.000000 0.000000 0.480100 -1.040000 0.000000 0.260100 -0.480000 0.000000 0.120100 
1.000000 0.928638 0.979602 0.994015 -2.000000 0.000000 0.480100 -1.040000 0.000000 0.260100 -0.400000 0.000000 0.080100 
1.020000 0.931515 0.980693 0.994600 -2.000000 0.000000 0.500100 -1.040000 0.000000 0.260100 -0.400000 0.000000 0.080100 
1.040000 0.934436 0.982005 0.995116 -2.000000 0.000000 0.500100 -0.960000 0.000000 0.220100 -0.400000 0.000000 0.080100 
1.060000 0.937111 0.983231 0.995571 -1.920000 0.000000 0.460100 -0.960000 0.000000 0.220100 -0.400000 0.000000 0.080100 
1.080000 0.939729 0.984319 0.995972 -1.920000 0.000000 0.460100 -0.960000 0.000000 0.220100 -0.400000 0.000000 0.080100 
1.100000 0.942028 0.985283 0.996336 -1.920000 0.000000 0.460100 -0.960000 0.000000 0.220100 -0.400000 0.000000 0.100100 
1.120000 0.944487 0.986132 0.996662 -1.920000 0.000000 0.480100 -0.960000 0.000000 0.220100 -0.400000 0.000000 0.100100 
1.140000 0.946711 0.986879 0.996949 -1.920000 0.000000 0.480100 -0.960000 0.000000 0.220100 -0.400000 0.000000 0.100100 
1.160000 0.948833 0.987606 0.997202 -1.840000 0.000000 0.440100 -0.960000 0.000000 0.240100 -0.400000 0.000000 0.100100 
1.180000 0.950885 0.988279 0.997424 -1.840000 0.000000 0.440100 -0.960000 0.000000 0.240100 -0.400000 0.000000 0.100100 
1.200000 0.952683 0.988869 0.997620 -1.840000 0.000000 0.460100 -0.960000 0.000000 0.240100 -0.400000 0.000000 0.100100 
1.220000 0.954688 0.989563 0.997793 -1.840000 0.000000 0.460100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
1.240000 0.956429 0.990320 0.997945 -1.840000 0.000000 0.460100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
1.260000 0.958097 0.990990 0.998078 -1.760000 0.000000 0.420100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
1.280000 0.959773 0.991580 0.998196 -1.760000 0.000000 0.420100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
1.300000 0.961209 0.992098 0.998299 -1.760000 0.000000 0.420100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
1.320000 0.962776 0.992550 0.998391 -1.760000 0.000000 0.440100 -0.880000 0.000000 0.200100 -0.400000 0.000000 0.100100 
